% 1. Title: Tweet NLP Database
% 
% 2. Sources:
%      (a) Creator: Y. Kang and Z. Wang
%      (b) Date: Feb, 2016
@RELATION NLP_project

@ATTRIBUTE first_person_pronouns  NUMERIC
@ATTRIBUTE second_person_pronouns  NUMERIC
@ATTRIBUTE third_person_pronouns  NUMERIC
@ATTRIBUTE coordinating_conjunctions  NUMERIC
@ATTRIBUTE past_tense_verbs  NUMERIC
@ATTRIBUTE future_tense_verbs  NUMERIC
@ATTRIBUTE commas  NUMERIC
@ATTRIBUTE colons_and_semicolons  NUMERIC
@ATTRIBUTE dashes  NUMERIC
@ATTRIBUTE parentheses  NUMERIC
@ATTRIBUTE ellipses  NUMERIC
@ATTRIBUTE common_nouns  NUMERIC
@ATTRIBUTE proper_nouns  NUMERIC
@ATTRIBUTE adverbs  NUMERIC
@ATTRIBUTE wh_words  NUMERIC
@ATTRIBUTE modern_slang_acroynms  NUMERIC
@ATTRIBUTE all_upper_case_words  NUMERIC
@ATTRIBUTE avg_sentence_len NUMERIC
@ATTRIBUTE avg_token_len NUMERIC
@ATTRIBUTE n_sentences NUMERIC
@ATTRIBUTE tclass {0, 4}

@DATA 
1,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,2,12.0,3.5,1,4
2,0,0,0,2,0,1,1,0,0,0,10,0,1,0,0,1,27.0,4.38461538462,1,4
4,0,2,2,2,0,0,0,0,0,0,5,0,2,0,0,1,13.5,3.57692307692,2,4
0,3,0,1,0,0,0,0,0,0,0,8,0,3,1,0,0,25.0,3.72,1,4
0,1,0,0,0,0,2,0,0,0,0,4,1,1,0,0,0,13.0,4.2,1,4
1,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,12.0,4.3,1,4
0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,2,5.0,5.2,1,4
1,0,0,1,0,0,0,1,0,0,0,5,2,0,0,0,0,16.0,4.4375,1,4
1,2,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,6.5,3.95454545455,4,4
0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,9.0,6.25,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3.5,4.6,2,4
0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,10.0,3.77777777778,1,4
0,0,1,0,2,0,0,3,0,0,0,9,1,1,0,0,0,13.0,4.21739130435,2,4
0,0,0,1,1,0,0,0,0,0,0,10,1,2,0,0,0,11.0,4.85714285714,2,4
0,0,0,0,2,0,1,0,0,0,0,4,0,2,0,0,0,6.5,5.2,2,4
1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,9.0,3.77777777778,1,4
2,0,0,1,0,1,0,0,1,0,0,8,1,3,0,0,1,13.0,4.69565217391,2,4
0,0,0,0,0,0,1,0,0,0,0,8,0,1,0,0,0,7.0,3.58333333333,2,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,6.66666666667,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,9.0,3.57142857143,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,6.5,1,4
1,0,0,1,0,0,0,0,0,0,0,6,0,2,0,0,1,5.6,3.72,5,4
0,0,1,0,0,0,0,0,0,0,0,5,1,1,0,0,2,8.0,3.6,2,4
0,0,1,0,1,0,1,0,2,0,0,7,2,0,0,0,5,8.0,3.14285714286,2,4
0,0,0,0,0,0,1,0,0,0,1,5,0,1,0,0,1,18.0,4.52941176471,1,4
0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,7.5,4.78571428571,2,4
0,0,0,0,1,0,1,0,0,0,0,5,1,1,0,0,0,7.5,4.5,2,4
0,0,0,1,0,0,1,1,0,0,0,4,0,1,0,0,0,14.0,4.91666666667,1,4
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,4.0,1,4
2,2,0,0,1,0,1,0,1,0,1,3,3,2,0,0,1,8.33333333333,4.09523809524,3,4
0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,5.0,3.77777777778,2,4
1,1,0,0,1,0,0,1,0,0,0,3,3,0,0,0,1,5.66666666667,4.28571428571,3,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,7.0,4.28571428571,1,4
1,1,0,1,1,0,1,0,0,0,0,5,0,0,0,0,0,7.0,4.27272727273,2,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,5.33333333333,1,4
1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11.0,5.1,1,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2.5,4.75,2,4
0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0,4.16666666667,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2.5,5.25,2,4
0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12.0,4.3,1,4
1,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,7.0,3.0,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.66666666667,1,4
2,0,1,2,0,0,0,0,0,0,0,6,0,2,0,0,0,9.0,4.41176470588,2,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,8.33333333333,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4.0,4.0,1,4
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,9.0,4.5,1,4
4,0,0,0,1,0,0,0,1,0,0,8,0,2,0,0,2,10.0,3.92592592593,3,4
1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,9.0,5.25,1,4
1,0,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,9.0,4.625,1,4
1,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,12.0,5.27272727273,1,4
1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,7.0,5.30769230769,2,4
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,7.0,4.33333333333,1,4
1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,2.75,1,4
0,0,1,0,0,1,1,0,0,0,0,6,1,0,0,0,0,20.0,3.63157894737,1,4
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8.0,4.57142857143,1,4
0,2,1,0,0,0,0,0,0,0,1,8,2,2,0,0,3,27.0,3.51851851852,1,4
1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,9.0,3.625,1,4
1,0,0,1,0,0,1,0,0,0,0,5,0,3,0,0,1,7.33333333333,4.36842105263,3,4
0,0,0,0,0,0,3,0,0,0,1,5,5,2,0,0,0,25.0,5.04761904762,1,4
0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,7.0,4.4,1,4
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,8.0,3.875,1,4
0,1,1,0,0,0,0,0,0,0,0,3,0,2,0,0,1,6.5,3.91666666667,2,4
0,0,2,1,0,0,1,2,0,2,0,11,1,0,0,0,2,24.0,5.17391304348,1,4
0,1,3,1,0,1,0,4,0,0,0,8,0,0,0,0,0,27.0,5.34782608696,1,4
4,0,0,1,0,0,0,0,0,0,0,10,4,0,0,0,4,9.0,3.73076923077,3,4
0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,9.0,4.55555555556,1,4
2,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,8.5,3.93333333333,2,4
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6.0,4.33333333333,1,4
0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,5.25,3.70588235294,4,4
2,0,1,0,1,0,1,0,0,0,0,6,0,2,0,0,1,8.33333333333,3.80952380952,3,4
2,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,5.5,4.7,2,4
0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,6.0,5.0,1,4
0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,5.0,5.125,2,4
1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,7.0,4.28571428571,1,4
0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,8.0,7.85714285714,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,7.25,1,4
1,0,1,1,0,0,0,0,0,0,0,8,0,1,0,0,0,9.0,4.88235294118,2,4
0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,2,3.0,3.22222222222,3,4
1,0,0,1,0,0,2,1,0,0,0,4,1,1,0,0,1,21.0,4.84210526316,1,4
0,1,1,0,0,0,2,0,0,0,0,3,0,3,1,0,1,9.0,3.33333333333,2,4
0,1,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,12.0,4.2,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0,6.5,1,4
0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,6.0,4.09090909091,2,4
1,0,0,1,1,0,0,0,0,0,0,4,0,1,0,0,4,5.0,3.77777777778,6,4
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.0,2.8,1,4
0,0,0,0,0,0,2,1,0,0,0,8,0,0,0,0,1,4.33333333333,5.11111111111,3,4
1,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,8.0,5.42857142857,1,4
1,0,1,2,0,0,0,0,2,0,0,2,2,1,0,0,0,13.0,6.0,1,4
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6.0,4.4,1,4
1,0,1,1,0,0,0,0,0,0,0,5,0,1,0,0,0,10.5,3.89473684211,2,4
0,0,1,0,0,0,0,0,0,0,0,6,1,1,0,0,1,14.0,3.85714285714,1,4
1,1,0,0,1,0,1,0,0,0,0,6,0,3,0,0,0,21.0,3.95,1,4
1,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,12.0,4.91666666667,1,4
1,1,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,21.0,4.71428571429,1,4
0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,1,4.0,6.11111111111,3,4
1,0,0,0,0,0,0,4,2,0,0,7,0,1,0,0,1,16.0,4.85714285714,1,4
0,1,0,1,0,0,0,0,1,0,0,2,2,0,0,0,0,13.0,4.72727272727,1,4
2,0,1,1,2,0,2,0,0,0,0,4,0,2,0,0,0,8.66666666667,3.85714285714,3,4
0,1,0,1,0,0,1,0,0,0,0,3,0,3,0,0,0,13.0,4.66666666667,1,4
1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,8.0,3.66666666667,1,4
1,0,0,0,1,0,1,0,0,0,0,5,0,2,0,0,0,16.0,4.73333333333,1,4
3,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,11.0,3.7,1,4
0,0,0,1,1,0,1,0,0,0,1,4,0,1,0,0,2,6.0,5.25,2,4
1,0,1,0,0,0,0,0,0,0,0,4,2,1,0,0,0,7.5,4.23076923077,2,4
0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,4.0,4,4
2,0,1,1,0,0,3,1,0,2,0,8,0,2,0,0,2,11.5,4.17391304348,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,4.66666666667,1,4
1,0,0,1,0,0,0,0,0,0,0,6,1,1,0,0,0,25.0,4.125,1,4
0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,8.0,5.875,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,4.83333333333,1,4
2,1,1,0,2,0,1,0,0,0,0,7,3,0,2,0,0,7.5,4.07692307692,4,4
0,0,0,0,1,0,0,1,0,0,0,7,2,2,0,0,0,12.5,4.0,2,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,6.0,4.33333333333,1,4
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9.0,6.625,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,8.5,1,4
0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,9.0,5.375,1,4
0,1,0,1,0,0,1,0,0,0,0,3,0,2,0,0,0,12.0,4.8,1,4
0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,8.0,5.16666666667,1,4
0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,12.0,6.25,1,4
3,0,1,0,1,0,0,0,0,2,0,3,0,2,0,0,0,9.5,3.72222222222,2,4
1,2,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,6.66666666667,3.5,3,4
0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,1,4.0,6.22222222222,3,4
1,0,0,0,1,0,1,2,1,0,0,9,3,0,0,0,1,6.2,4.4347826087,5,4
1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,6.0,5.5,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,7.66666666667,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10.0,5.0,1,4
3,0,1,3,3,0,0,0,0,0,2,4,1,2,0,0,1,28.0,4.03703703704,1,4
2,1,0,0,1,0,1,0,0,2,0,6,2,1,1,0,2,9.0,4.5652173913,3,4
0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,7.0,4.16666666667,1,4
1,0,1,1,0,0,0,0,0,0,1,2,0,2,0,0,1,5.66666666667,4.25,3,4
0,0,1,0,0,0,0,0,0,0,1,8,1,0,1,0,2,7.66666666667,3.5,3,4
3,1,1,0,1,0,3,2,0,0,0,5,0,3,0,0,0,16.0,4.14814814815,2,4
0,1,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,13.0,5.58333333333,1,4
0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,5.0,4.75,2,4
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,3.66666666667,1,4
1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12.0,4.45454545455,1,4
0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,7.0,2.5,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,5.66666666667,1,4
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12.0,3.83333333333,1,4
2,1,1,0,0,1,0,0,0,0,0,5,0,5,1,0,0,7.25,3.84,4,4
0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,11.0,4.8,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.0,4.66666666667,1,4
1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,4.0,4.57142857143,2,4
0,2,0,2,0,0,0,0,1,0,0,6,0,1,0,0,0,6.0,5.06666666667,3,4
1,1,0,1,0,0,1,0,0,0,0,2,0,1,0,0,1,12.0,3.45454545455,1,4
0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,7.5,4.92307692308,2,4
0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,5.0,5.5,2,4
0,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,7.0,3.83333333333,2,4
2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8.0,5.25,1,4
2,0,0,0,1,0,0,0,0,0,0,4,0,1,1,0,0,18.0,4.44444444444,1,4
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.0,4.85714285714,1,4
1,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,2,5.0,4.66666666667,2,4
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,4.5,1,4
2,0,0,0,1,0,0,0,1,0,1,5,2,0,0,0,2,18.0,3.29411764706,1,4
2,0,1,0,1,0,0,0,2,0,0,4,0,3,1,0,1,20.0,3.9,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,10.5,1,4
2,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,0,7.0,3.46153846154,2,4
2,0,0,1,0,0,1,0,0,0,0,6,0,0,0,0,0,14.0,4.30769230769,1,4
1,1,0,1,0,0,0,1,0,0,0,8,0,0,0,0,3,4.0,4.61538461538,4,4
1,0,0,0,0,0,1,0,0,0,0,5,0,3,0,0,0,8.5,6.57142857143,2,4
0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,8.0,4.375,1,4
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6.0,4.8,1,4
0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4.0,5.57142857143,2,4
1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,9.5,4.33333333333,2,4
0,0,2,1,0,1,0,0,0,0,0,6,1,1,0,0,1,9.33333333333,4.04,3,4
1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,9.0,4.11111111111,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,4.0,6.75,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,9.0,4.33333333333,1,4
0,1,0,1,0,0,0,0,0,0,0,8,4,0,1,0,1,10.5,4.0,2,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,6.0,1,4
1,0,1,1,0,0,1,0,0,0,1,5,0,1,1,0,1,11.0,3.42857142857,2,4
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4.0,4.0,1,4
0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,6.5,5.0,2,4
1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,7.0,5.42857142857,1,4
1,1,0,1,0,0,0,0,0,0,0,4,0,1,0,0,3,5.0,4.5,2,4
1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4.0,4.0,3,4
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0,4.4,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,8.0,3.86666666667,2,4
1,0,0,1,1,0,0,0,0,0,0,5,0,2,0,0,1,13.0,4.625,2,4
0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,4.5,3.0,2,4
1,0,0,0,1,0,1,0,1,0,0,4,0,0,1,0,0,11.0,4.7,1,4
0,0,0,0,1,0,0,0,0,0,1,6,1,1,0,0,1,8.5,5.25,2,4
1,0,1,1,1,0,1,0,0,0,0,3,0,1,0,0,0,18.0,3.23529411765,1,4
2,0,0,0,0,0,0,1,0,0,0,5,0,2,0,0,1,16.0,5.6,1,4
1,0,0,0,0,0,2,0,0,0,0,5,0,1,0,0,2,13.0,4.7,1,4
0,0,0,1,0,0,1,0,0,0,0,5,1,0,0,0,0,18.0,5.47058823529,1,4
2,0,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,12.5,4.66666666667,2,4
1,1,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,7.5,4.38461538462,2,4
0,0,1,0,0,0,0,0,0,0,0,4,1,2,0,0,0,5.5,4.61111111111,4,4
0,1,0,4,0,0,0,0,0,0,0,6,0,2,0,0,3,10.5,4.1,2,4
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4.0,5.75,1,4
0,0,0,0,0,0,0,3,0,0,0,7,0,2,0,0,0,12.5,4.0,2,4
3,0,1,0,0,0,2,1,0,0,0,4,1,1,0,0,0,10.5,4.75,2,4
0,1,1,0,0,0,0,1,3,0,0,7,2,0,0,0,2,27.0,4.41666666667,1,4
0,2,1,0,0,0,0,2,0,0,0,8,1,2,0,0,1,13.0,5.31818181818,2,4
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,5.0,3.8,1,4
0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,3.0,6.0,3,4
4,0,1,2,0,0,1,1,0,0,0,3,0,1,1,0,0,22.0,3.95238095238,1,4
0,0,0,0,1,0,0,1,0,0,3,5,3,2,0,0,5,5.5,4.2380952381,4,4
4,1,0,0,0,0,1,0,0,0,0,4,0,3,0,0,0,7.5,4.15384615385,4,4
0,0,0,2,1,0,0,0,0,0,0,3,1,1,0,0,0,8.0,4.46666666667,2,4
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,6.0,1,4
0,0,0,1,0,0,2,0,0,0,0,10,0,1,0,0,1,7.0,4.54166666667,4,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,4.8,1,4
2,0,1,1,1,0,2,0,0,0,1,2,0,3,0,0,1,21.0,4.0,1,4
0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,6.0,4.16666666667,1,4
0,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,14.0,3.5,1,4
1,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,6.5,4.54545454545,2,4
0,0,0,0,0,0,0,0,0,2,0,4,3,1,0,0,0,17.0,4.53333333333,1,4
3,1,1,1,0,0,1,1,0,0,0,6,0,3,0,0,0,10.0,4.26923076923,3,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,9.0,1,4
0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,10.0,3.75,1,4
0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,8.0,3.375,1,4
0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9.0,4.5,1,4
1,0,0,0,0,0,2,2,0,2,0,5,0,2,1,0,1,13.5,4.47826086957,2,4
1,1,1,1,0,2,0,4,0,0,0,9,0,2,0,0,0,13.5,4.04545454545,2,4
0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,6.0,4.6,1,4
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8.0,3.85714285714,1,4
1,0,0,1,3,0,4,2,0,0,0,8,0,3,0,0,0,13.5,4.63636363636,2,4
2,2,1,1,1,2,0,0,0,0,0,3,2,2,0,0,0,12.5,4.04347826087,2,4
0,0,0,1,1,0,2,2,0,2,0,9,0,3,0,0,0,34.0,3.51724137931,1,4
3,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,5.5,3.66666666667,2,4
1,0,1,0,1,0,0,0,0,0,0,8,0,0,0,0,0,9.0,4.16666666667,3,4
1,0,0,1,1,0,1,0,0,0,0,6,0,1,0,0,0,9.0,4.125,2,4
2,2,0,0,1,0,0,0,0,0,1,3,0,1,0,0,2,5.33333333333,4.2,3,4
0,0,1,0,0,0,0,3,0,0,0,8,0,0,0,0,0,8.0,5.53846153846,2,4
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,7.0,3.85714285714,1,4
0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,7.0,8.16666666667,1,4
0,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,5.66666666667,4.28571428571,3,4
3,0,1,1,3,0,1,0,0,0,0,4,0,4,1,0,0,10.0,3.5,3,4
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,7.0,3.57142857143,1,4
1,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,8.0,5.5,1,4
2,1,1,0,1,0,0,0,0,0,0,7,0,1,0,0,0,16.0,3.5625,1,4
1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,12.0,4.08333333333,1,4
0,0,0,0,0,0,0,0,2,0,1,9,0,2,0,0,1,6.66666666667,3.89473684211,3,4
0,0,0,0,0,0,1,0,0,0,0,5,1,2,0,0,1,9.5,4.05555555556,2,4
1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,9.0,4.55555555556,1,4
0,2,0,1,0,1,0,0,0,0,1,2,2,0,0,0,1,18.0,5.52941176471,1,4
1,1,1,0,1,0,0,0,0,0,0,6,0,0,1,0,0,16.0,3.1875,1,4
0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,13.0,3.92307692308,1,4
2,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,6.0,3.8,2,4
0,1,3,1,0,0,0,0,0,0,0,3,0,2,1,0,0,12.0,3.78260869565,2,4
2,2,1,1,1,2,0,0,0,0,0,3,2,2,0,0,0,12.5,3.91304347826,2,4
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,6.33333333333,1,4
0,0,0,0,0,2,0,0,0,0,0,5,0,3,0,0,0,19.0,3.72222222222,1,4
1,0,1,0,0,0,0,0,0,0,1,8,0,3,0,0,0,7.33333333333,4.10526315789,3,4
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,6.33333333333,2,4
1,0,0,2,1,0,1,0,0,0,0,4,0,2,0,0,0,13.0,4.91666666667,1,4
3,1,0,0,0,0,0,0,2,0,0,6,0,2,1,0,0,25.0,3.95833333333,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.0,6.5,1,4
1,0,0,0,1,0,1,0,0,0,0,4,1,0,0,0,1,6.5,4.1,2,4
0,0,2,1,0,0,1,0,0,0,0,9,1,1,0,0,1,7.25,4.45833333333,4,4
4,2,0,1,0,0,0,0,0,0,1,6,0,1,0,0,1,4.83333333333,3.45833333333,6,4
0,0,2,1,0,0,0,0,0,0,3,7,1,1,0,0,1,13.5,4.18518518519,2,4
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,6.2,1,4
1,0,0,1,0,0,1,0,0,0,0,2,1,1,0,0,0,7.0,3.18181818182,2,4
1,2,1,0,0,0,0,0,1,0,0,5,0,1,0,0,1,21.0,5.1,1,4
0,0,0,1,0,0,0,1,0,2,0,5,2,0,0,0,1,9.0,4.1875,2,4
1,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,1,11.0,3.3,2,4
1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4.5,3.11111111111,2,4
0,0,0,1,0,0,0,2,0,0,0,4,2,0,0,0,1,9.0,5.44444444444,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.0,6.0,1,4
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,6.4,1,4
0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,7.0,4.5,1,4
1,0,0,2,0,1,0,0,0,0,1,2,0,1,0,0,2,8.0,3.5625,2,4
0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4.0,7.0,2,4
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8.0,5.625,1,4
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.5,4.1,2,4
1,0,1,3,0,0,2,0,0,2,0,4,2,4,0,0,0,27.0,4.0,1,4
2,0,0,0,0,0,1,1,0,0,0,5,0,2,0,0,1,4.25,4.36363636364,4,4
0,0,0,1,0,0,1,0,0,0,0,5,0,1,0,0,1,9.0,5.125,1,4
2,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,8.0,4.1875,2,4
0,0,0,0,0,0,2,0,0,0,1,5,2,0,0,0,1,6.0,4.5,2,4
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,7.0,5.30769230769,2,4
0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8.0,4.375,1,4
1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,6.0,4.66666666667,1,4
2,0,2,0,0,0,0,0,0,0,2,6,0,1,0,0,2,10.5,4.04761904762,2,4
0,0,1,1,1,0,0,2,0,0,0,6,0,1,0,0,0,19.0,4.66666666667,1,4
0,0,0,2,0,0,0,0,0,0,0,6,0,3,0,0,1,11.0,4.28571428571,2,4
